The GSE3397 mRNA expression profile dataset.;;;;;
ID;adj.P.Val;P.Value;logFC;Gene.symbol;Gene.title
206477_s_at;0,866;0,02574921;1,46839519;NOVA2;NOVA alternative splicing regulator 2
203750_s_at;0,866;0,02575967;-1,25178209;RARA;retinoic acid receptor alpha
211148_s_at;0,866;0,02577028;1,14973298;ANGPT2;angiopoietin 2
1552656_s_at;0,866;0,02580811;-0,40606303;UHMK1;U2AF homology motif (UHM) kinase 1
242087_x_at;0,866;0,02581923;1,28453186;MFI2-AS1;MFI2 antisense RNA 1
207222_at;0,866;0,02583194;0,58410395;LOC100652777///PLA2G10;group 10 secretory phospholipase A2-like///phospholipase A2 group X
216403_at;0,866;0,02583194;-1,28835695;SP3P;Sp3 transcription factor pseudogene
221125_s_at;0,866;0,02587643;1,11974821;KCNMB3;potassium calcium-activated channel subfamily M regulatory beta subunit 3
226981_at;0,866;0,02589789;-0,3147532;KMT2A;lysine methyltransferase 2A
222089_s_at;0,866;0,02598971;0,66387827;C16orf71;chromosome 16 open reading frame 71
244570_at;0,866;0,02602899;-1,65511447;LOC101928433;uncharacterized LOC101928433
1567056_at;0,866;0,02603344;1,55912498;OR8G2;olfactory receptor family 8 subfamily G member 2
204653_at;0,866;0,02608495;0,59150892;TFAP2A;transcription factor AP-2 alpha
1562110_at;0,866;0,02611054;1,19506285;IWS1;IWS1, SUPT6H interacting protein
225843_at;0,866;0,02611633;0,38654338;ZFYVE19;zinc finger FYVE-type containing 19
1567224_at;0,866;0,02613155;-0,66187833;HMGA2;high mobility group AT-hook 2
1556129_at;0,866;0,02615908;-1,15212824;LOC642533;uncharacterized LOC642533
236972_at;0,866;0,0261747;1,8410346;TRIM63;tripartite motif containing 63
218283_at;0,866;0,02619582;-0,55903681;SS18L2;SS18 like 2
229348_at;0,866;0,02620081;-0,39125664;UBIAD1;UbiA prenyltransferase domain containing 1
209571_at;0,866;0,02624388;0,43217713;CIR1;corepressor interacting with RBPJ, 1
236030_at;0,866;0,026247;0,99725998;RCOR2;REST corepressor 2
232119_at;0,866;0,0262574;2,03320218;SYNPO2;synaptopodin 2
241669_x_at;0,866;0,02628671;0,45763757;PRKD2;protein kinase D2
204071_s_at;0,866;0,02632869;-0,75654028;TOPORS;TOP1 binding arginine/serine rich protein
234969_s_at;0,866;0,02636223;0,6794006;EPC1;enhancer of polycomb homolog 1
223609_at;0,866;0,0263934;-1,4494567;ROPN1L;rhophilin associated tail protein 1 like
202844_s_at;0,866;0,02649045;0,3908438;RALBP1;ralA binding protein 1
227520_at;0,866;0,02656581;-0,93337926;TXLNG;taxilin gamma
228242_at;0,866;0,02663794;-0,73284289;N4BP2;NEDD4 binding protein 2
227335_at;0,866;0,02665766;-1,66733984;DIDO1;death inducer-obliterator 1
212480_at;0,866;0,02676149;0,44955373;SPECC1L;sperm antigen with calponin homology and coiled-coil domains 1 like
240760_at;0,866;0,02676558;0,9983652;CDRT15;CMT1A duplicated region transcript 15
1554835_a_at;0,866;0,0267773;-0,44197922;B3GNT5;UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5
224814_at;0,866;0,02677815;0,3535492;DPP7;dipeptidyl peptidase 7
220720_x_at;0,866;0,02681586;-0,98086181;MZT2B;mitotic spindle organizing protein 2B
234684_s_at;0,866;0,02682712;1,52155731;KRTAP4-4;keratin associated protein 4-4
207095_at;0,866;0,02685346;0,68430051;SLC10A2;solute carrier family 10 member 2
1562960_at;0,866;0,02690786;0,9675308;KCNQ1-AS1;KCNQ1 antisense RNA 1
202782_s_at;0,866;0,02694152;0,50965114;INPP5K;inositol polyphosphate-5-phosphatase K
238062_at;0,866;0,0269657;-1,25260517;GPIHBP1;glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1
233827_s_at;0,866;0,02698644;-0,62001574;SUPT16H;SPT16 homolog, facilitates chromatin remodeling subunit
236864_at;0,866;0,02698853;1,14252051;SYTL3;synaptotagmin like 3
224704_at;0,866;0,02703244;-0,85649929;TNRC6A;trinucleotide repeat containing 6A
1560654_at;0,866;0,02705921;1,81230669;FLJ37201;tigger transposable element derived 2 pseudogene
218732_at;0,866;0,02712271;-0,6712793;PTRH2;peptidyl-tRNA hydrolase 2
235316_at;0,866;0,02713631;1,38043002;NAT8L;N-acetyltransferase 8 like
210117_at;0,866;0,02714594;-0,48617366;SPAG1;sperm associated antigen 1
223101_s_at;0,866;0,02719691;-0,41553722;ARPC5L;actin related protein 2/3 complex subunit 5 like
220293_at;0,866;0,02723223;0,56815155;CATSPERB;cation channel sperm associated auxiliary subunit beta
1566455_at;0,866;0,02724993;1,35059748;LOC100507494;uncharacterized LOC100507494
202807_s_at;0,866;0,02725484;0,59675666;TOM1;target of myb1 membrane trafficking protein
1554784_at;0,866;0,02732847;0,75604019;CNTN1;contactin 1
1569149_at;0,866;0,02733028;-0,81002452;PDLIM7;PDZ and LIM domain 7
244804_at;0,866;0,02733246;1,43963405;SQSTM1;sequestosome 1
217675_at;0,866;0,02735548;0,95654173;ZBTB7C;zinc finger and BTB domain containing 7C
224963_at;0,866;0,0273721;-0,55511651;SLC26A2;solute carrier family 26 member 2
1555816_at;0,866;0,02739816;2,12251941;THSD4;thrombospondin type 1 domain containing 4
243622_at;0,866;0,02743191;-0,68992357;LOC145694;uncharacterized LOC145694
226178_at;0,866;0,02743614;-0,78500302;SOCS4;suppressor of cytokine signaling 4
241899_at;0,866;0,02746576;-0,71013313;LOC553103;uncharacterized LOC553103
1568686_at;0,866;0,02747302;1,51890226;ATP8B5P;ATPase phospholipid transporting 8B5, pseudogene
207361_at;0,866;0,02753675;1,18417602;HBP1;HMG-box transcription factor 1
241550_at;0,866;0,02753818;0,63419614;DPPA5;developmental pluripotency associated 5
213682_at;0,866;0,02756267;-0,68765859;NUP50;nucleoporin 50
1564211_at;0,866;0,0275764;0,85850505;LINC01550;long intergenic non-protein coding RNA 1550
1554084_a_at;0,866;0,02759794;-0,59389217;NOL9;nucleolar protein 9
223525_at;0,866;0,0276661;0,64343646;DLL4;delta like canonical Notch ligand 4
215087_at;0,866;0,02771712;-1,28001827;C15orf39;chromosome 15 open reading frame 39
212297_at;0,866;0,02772267;-0,44108389;ATP13A3;ATPase 13A3
243099_at;0,866;0,02776744;0,4773198;NFAM1;NFAT activating protein with ITAM motif 1
201686_x_at;0,866;0,02779761;-0,34369093;API5;apoptosis inhibitor 5
221975_s_at;0,866;0,02780868;-1,11963788;C21orf2;chromosome 21 open reading frame 2
242009_at;0,866;0,02781639;1,81919757;SLC6A4;solute carrier family 6 member 4
1562240_at;0,866;0,02784471;1,77281065;PLXNA4;plexin A4
207695_s_at;0,866;0,02785642;1,51915017;IGSF1;immunoglobulin superfamily member 1
239581_at;0,866;0,02787937;-1,66777693;ARL10;ADP ribosylation factor like GTPase 10
208457_at;0,866;0,02791252;0,97571668;GABRD;gamma-aminobutyric acid type A receptor delta subunit
236583_at;0,866;0,02793493;-1,15549751;GIMAP1;GTPase, IMAP family member 1
235294_at;0,866;0,02798583;-0,49037519;SIKE1;suppressor of IKBKE 1
1569634_at;0,866;0,02799254;-1,67683905;SEPSECS;Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase
220887_at;0,866;0,02801094;1,60022821;CCDC177;coiled-coil domain containing 177
227071_at;0,866;0,02801676;-1,01183997;ZNF414;zinc finger protein 414
237461_at;0,866;0,02803936;1,30068923;NLRP7;NLR family pyrin domain containing 7
203688_at;0,866;0,02805198;-0,54132152;PKD2;polycystin 2, transient receptor potential cation channel
216192_at;0,866;0,02809166;0,9789023;FABP7;fatty acid binding protein 7
244661_at;0,866;0,02809462;-0,90157384;SOAT1;sterol O-acyltransferase 1
223348_x_at;0,866;0,02810001;-1,15593347;MUM1;melanoma associated antigen (mutated) 1
241926_s_at;0,866;0,02813248;-1,8301927;ERG;ERG, ETS transcription factor
202014_at;0,866;0,02815587;2,47586859;PPP1R15A;protein phosphatase 1 regulatory subunit 15A
213229_at;0,866;0,02816254;-0,78602549;DICER1;dicer 1, ribonuclease III
228117_at;0,866;0,02825383;0,50618169;LOC102723722///NDUFA6-AS1;uncharacterized LOC102723722///NDUFA6 antisense RNA 1 (head to head)
217522_at;0,866;0,02826477;1,37784901;KCNV2;potassium voltage-gated channel modifier subfamily V member 2
203743_s_at;0,866;0,02831593;-0,63360928;TDG;thymine DNA glycosylase
230246_at;0,866;0,02832318;0,9205083;PLAC9;placenta specific 9
208239_at;0,866;0,02832861;0,73038181;FOXE1;forkhead box E1
236421_at;0,866;0,02836784;-1,2511701;ANKRD45;ankyrin repeat domain 45
240214_at;0,866;0,02837006;-0,60848101;RWDD1;RWD domain containing 1
230585_at;0,866;0,02839557;-0,89340225;KCNJ15;potassium voltage-gated channel subfamily J member 15
1555348_at;0,866;0,02840368;-0,47559994;TFAP2E;transcription factor AP-2 epsilon
213012_at;0,866;0,02842876;-0,64256586;NEDD4;neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase
235256_s_at;0,866;0,02846519;-0,68201783;GALM;galactose mutarotase
225702_at;0,866;0,02850995;-0,51012087;C8orf76;chromosome 8 open reading frame 76
221573_at;0,866;0,0285155;-0,4145138;C7orf25///PSMA2;chromosome 7 open reading frame 25///proteasome subunit alpha 2
229179_at;0,866;0,02853853;1,46994554;RUFY1;RUN and FYVE domain containing 1
1554141_s_at;0,866;0,02863794;0,63015705;WDR78;WD repeat domain 78
204711_at;0,866;0,02864543;-0,38577743;KIAA0753;KIAA0753
229721_x_at;0,866;0,02865705;1,01667789;DERL3;derlin 3
218409_s_at;0,866;0,0286602;0,4176559;DNAJC1;DnaJ heat shock protein family (Hsp40) member C1
220130_x_at;0,866;0,02866196;-1,143244;LTB4R2;leukotriene B4 receptor 2
243940_at;0,866;0,02874901;1,41442334;TSHZ2;teashirt zinc finger homeobox 2
1560227_at;0,866;0,02875631;1,69134754;GDPD1;glycerophosphodiester phosphodiesterase domain containing 1
219031_s_at;0,866;0,02877696;-1,03664065;NIP7;NIP7, nucleolar pre-rRNA processing protein
238331_at;0,866;0,02879889;0,71806398;SPRN;shadow of prion protein homolog (zebrafish)
213596_at;0,866;0,02880746;0,83408845;CASP4;caspase 4
239380_at;0,866;0,02881453;0,87735788;LINC01554;long intergenic non-protein coding RNA 1554
1559129_a_at;0,866;0,02885549;1,37042845;MIRLET7DHG;MIRLET7D host gene
205674_x_at;0,866;0,02885742;0,73375532;FXYD2;FXYD domain containing ion transport regulator 2
219200_at;0,866;0,0288666;-0,53566515;FASTKD3;FAST kinase domains 3
1559790_at;0,866;0,02887081;-1,20096021;LOC646241;uncharacterized LOC646241
228040_at;0,866;0,02887724;-0,84023328;GLIDR;glioblastoma down-regulated RNA
201713_s_at;0,866;0,02890461;-0,34742119;RANBP2;RAN binding protein 2
231249_at;0,866;0,02892249;-0,39028254;SZT2;seizure threshold 2 homolog (mouse)
222662_at;0,866;0,02895841;1,00606805;PPP1R3B;protein phosphatase 1 regulatory subunit 3B
223424_s_at;0,866;0,0289641;0,38150223;ZSCAN21;zinc finger and SCAN domain containing 21
231922_at;0,866;0,02897553;-0,61076012;ZNF276;zinc finger protein 276
231671_at;0,866;0,02901021;-1,0264869;FGA;fibrinogen alpha chain
1553723_at;0,866;0,02904252;-1,27274874;ADGRG3;adhesion G protein-coupled receptor G3
212362_at;0,866;0,02904299;-0,39615163;ATP2A2;ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
1563154_at;0,866;0,02909247;1,09113903;LOC101927790;uncharacterized LOC101927790
1552897_a_at;0,866;0,02910275;-1,22459534;KCNG3;potassium voltage-gated channel modifier subfamily G member 3
1562920_at;0,866;0,02912348;0,5282348;LOC441086;uncharacterized LOC441086
206840_at;0,866;0,02917474;1,05922936;AFM;afamin
220570_at;0,866;0,02918896;1,512546;RETN;resistin
226028_at;0,866;0,02919947;1,38339057;ROBO4;roundabout guidance receptor 4
239267_at;0,866;0,02921849;0,60101453;NEK6;NIMA related kinase 6
227748_at;0,866;0,02921949;-0,76279702;RBMXL1;RNA binding motif protein, X-linked like 1
211845_at;0,866;0,02922031;0,71806541;NECTIN1;nectin cell adhesion molecule 1
240701_at;0,866;0,02928456;-0,77496511;GSDMB;gasdermin B
229985_at;0,866;0,02933696;1,5553106;BTNL9;butyrophilin like 9
220705_s_at;0,866;0,029364;0,91311762;ADAMTS7;ADAM metallopeptidase with thrombospondin type 1 motif 7
227932_at;0,866;0,02936576;-0,76280976;ARIH2;ariadne RBR E3 ubiquitin protein ligase 2
214970_s_at;0,866;0,02938345;0,84268629;ST6GAL1;ST6 beta-galactoside alpha-2,6-sialyltransferase 1
204580_at;0,866;0,02941444;-0,88284632;MMP12;matrix metallopeptidase 12
202964_s_at;0,866;0,02943388;-0,52992251;RFX5;regulatory factor X5
204370_at;0,866;0,02944626;-0,64233721;CLP1;cleavage and polyadenylation factor I subunit 1
233880_at;0,866;0,0294965;-0,85802662;RNF213;ring finger protein 213
232339_at;0,866;0,02952596;1,37606285;DCAF8;DDB1 and CUL4 associated factor 8
216489_at;0,866;0,02957983;-0,73798767;LOC101927086;uncharacterized LOC101927086
237598_at;0,866;0,02959119;0,8766845;SEC1P;secretory blood group 1, pseudogene
214703_s_at;0,866;0,02960687;0,34655894;MAN2B2;mannosidase alpha class 2B member 2
202208_s_at;0,866;0,02966523;0,51429362;ARL4C;ADP ribosylation factor like GTPase 4C
1554803_s_at;0,866;0,02968641;-0,74659324;TRIM72;tripartite motif containing 72
235722_at;0,866;0,02972481;-0,46557123;SYNJ2BP-COX16///SYNJ2BP;SYNJ2BP-COX16 readthrough///synaptojanin 2 binding protein
219830_at;0,866;0,02974055;1,01573887;RAI1;retinoic acid induced 1
214199_at;0,866;0,02977754;1,09085499;SFTPD;surfactant protein D
202473_x_at;0,866;0,02979463;-1,1543353;HCFC1;host cell factor C1
1562621_at;0,866;0,02983142;-1,18727713;LOC101927040;uncharacterized LOC101927040
1556167_at;0,866;0,02985148;1,88805801;MROH2A;maestro heat like repeat family member 2A
240373_at;0,866;0,02985886;-1,60140046;CACTIN;cactin, spliceosome C complex subunit
216459_x_at;0,866;0,02990909;2,1909969;DDR1-AS1;DDR1 antisense RNA 1 (head to head)
1561378_at;0,866;0,02991135;0,72514139;C12orf42;chromosome 12 open reading frame 42
205726_at;0,866;0,02991534;0,48029373;DIAPH2;diaphanous related formin 2
205001_s_at;0,866;0,02991596;-0,4399111;DDX3Y;DEAD-box helicase 3, Y-linked
231646_at;0,866;0,02995112;-1,22599777;DPCR1;diffuse panbronchiolitis critical region 1
242017_at;0,866;0,02996586;-0,42415933;ZNF654;zinc finger protein 654
228280_at;0,866;0,03000104;-1,35023462;ZC3HAV1L;zinc finger CCCH-type containing, antiviral 1 like
219134_at;0,866;0,03001023;-1,01559133;ADGRL4;adhesion G protein-coupled receptor L4
1569723_a_at;0,866;0,03003354;1,00332193;SPIRE2;spire type actin nucleation factor 2
1569793_at;0,866;0,03013693;-0,77889133;LOC101929372;uncharacterized LOC101929372
210306_at;0,866;0,03014568;-0,76412857;L3MBTL1;l(3)mbt-like 1 (Drosophila)
237513_at;0,866;0,03020158;0,53895124;PRSS58;protease, serine 58
204045_at;0,866;0,03022753;-0,53885987;TCEAL1;transcription elongation factor A like 1
221941_at;0,866;0,03024638;0,80141737;PAOX;polyamine oxidase (exo-N4-amino)
1557302_at;0,866;0,03026788;-0,56534433;ZNF585B;zinc finger protein 585B
1553333_at;0,866;0,03028548;-1,05042206;MAB21L3;mab-21 like 3
209580_s_at;0,866;0,03032619;-0,60063689;MBD4;methyl-CpG binding domain 4, DNA glycosylase
208840_s_at;0,866;0,03034429;-0,44165268;G3BP2;G3BP stress granule assembly factor 2
1560464_at;0,866;0,03037197;1,5164945;TSPAN10;tetraspanin 10
204540_at;0,866;0,03040234;0,76619123;EEF1A2;eukaryotic translation elongation factor 1 alpha 2
228476_at;0,866;0,03042953;0,54242691;CCDC191;coiled-coil domain containing 191
214664_at;0,866;0,03043767;-1,10371902;PAICS;"phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazolesuccinocarboxamide synthase"
220643_s_at;0,866;0,03050244;-0,67770041;FAIM;Fas apoptotic inhibitory molecule
222481_at;0,866;0,03050672;-1,04742308;TIMM10B;translocase of inner mitochondrial membrane 10 homolog B (yeast)
1564282_a_at;0,866;0,0305075;0,62911674;LINC00491;long intergenic non-protein coding RNA 491
1557862_at;0,866;0,03052744;-1,46843968;LOC654841;uncharacterized LOC654841
223303_at;0,866;0,03053341;-0,98049499;FERMT3;fermitin family member 3
223745_at;0,866;0,03056606;-1,43312286;C16orf95;chromosome 16 open reading frame 95
223915_at;0,866;0,03059903;-1,51284998;BCOR;BCL6 corepressor
223489_x_at;0,866;0,0306122;-0,63331127;EXOSC3;exosome component 3
226214_at;0,866;0,03062243;0,30311932;GDE1;glycerophosphodiester phosphodiesterase 1
203153_at;0,866;0,03065569;1,86166406;IFIT1;interferon induced protein with tetratricopeptide repeats 1
232020_at;0,866;0,03073435;-0,80738691;SMURF2;SMAD specific E3 ubiquitin protein ligase 2
213068_at;0,866;0,03076448;-0,66124824;DPT;dermatopontin
206848_at;0,866;0,0308106;-0,52241671;COX20;COX20, cytochrome c oxidase assembly factor
211692_s_at;0,866;0,03087546;0,92040664;MIR3190///MIR3191///BBC3;microRNA 3190///microRNA 3191///BCL2 binding component 3
220793_at;0,866;0,03089404;-0,92060011;SAGE1;sarcoma antigen 1
1555509_a_at;0,866;0,03090636;0,86313344;SLC25A41;solute carrier family 25 member 41
1552648_a_at;0,866;0,03092294;-0,57067454;TNFRSF10A;TNF receptor superfamily member 10a
233514_x_at;0,866;0,03105993;-1,10401961;TEX11;testis expressed 11
32259_at;0,866;0,03108449;0,56176614;EZH1;enhancer of zeste 1 polycomb repressive complex 2 subunit
243093_at;0,866;0,03115172;-0,50274697;C2orf49;chromosome 2 open reading frame 49
215424_s_at;0,866;0,03117287;0,30891199;SNW1;SNW domain containing 1
223214_s_at;0,866;0,03120993;-0,59825658;ZHX1;zinc fingers and homeoboxes 1
230650_at;0,866;0,03121122;1,23093348;SLCO5A1;solute carrier organic anion transporter family member 5A1
242953_at;0,866;0,03121654;-1,04112579;ZNF234;zinc finger protein 234
235927_at;0,866;0,03124711;0,90959333;XPO1;exportin 1
1555748_x_at;0,866;0,03127991;1,09823569;CD79B;CD79b molecule
224938_at;0,866;0,03128463;-0,84442232;NUFIP2;NUFIP2, FMR1 interacting protein 2
202981_x_at;0,866;0,03132216;0,60854544;SIAH1;siah E3 ubiquitin protein ligase 1
240667_at;0,866;0,03137362;-1,74261535;SERP2;stress-associated endoplasmic reticulum protein family member 2
210881_s_at;0,866;0,03137941;1,2174322;INS-IGF2///IGF2;INS-IGF2 readthrough///insulin like growth factor 2
218868_at;0,866;0,03139307;-0,55479477;ACTR3B;ARP3 actin related protein 3 homolog B
1561311_at;0,866;0,03140221;1,58878726;LOC101927876;uncharacterized LOC101927876
1555682_at;0,866;0,03142664;-0,99315469;OTUB2;OTU deubiquitinase, ubiquitin aldehyde binding 2
242618_at;0,866;0,03144602;-0,82548525;HCG18;HLA complex group 18 (non-protein coding)
1558142_at;0,866;0,03144978;-0,48347584;TNRC6B;trinucleotide repeat containing 6B
224900_at;0,866;0,03146227;-0,34918059;ANKFY1;ankyrin repeat and FYVE domain containing 1
206578_at;0,866;0,03152938;1,10696141;NKX2-5;NK2 homeobox 5
1563842_at;0,866;0,03154918;0,73202058;PIGG;phosphatidylinositol glycan anchor biosynthesis class G
233050_at;0,866;0,03156327;1,5085618;SOGA3///KIAA0408;SOGA family member 3///KIAA0408
1554288_at;0,866;0,03156455;-1,57792821;FAM160B1;family with sequence similarity 160 member B1
227380_x_at;0,866;0,03160386;-0,96059688;METTL26;methyltransferase like 26
223928_s_at;0,866;0,03163482;0,84199248;GUCA1C;guanylate cyclase activator 1C
231617_at;0,866;0,03168795;-1,47803542;TEX33;testis expressed 33
226498_at;0,866;0,03169443;0,55380202;FLT1;fms related tyrosine kinase 1
235025_at;0,866;0,03169666;-0,5704021;WDR89;WD repeat domain 89
232014_at;0,866;0,03170235;-0,81453423;ZNF30;zinc finger protein 30
1567257_at;0,866;0,03172381;-1,21717993;OR1J2;olfactory receptor family 1 subfamily J member 2
213222_at;0,866;0,03173306;-0,64701635;PLCB1;phospholipase C beta 1
226868_at;0,866;0,03175418;-1,1353202;GXYLT1;glucoside xylosyltransferase 1
215305_at;0,866;0,03176998;0,65054379;PDGFRA;platelet derived growth factor receptor alpha
1558097_at;0,866;0,0318201;-0,78644304;PRR14L;proline rich 14 like
208277_at;0,866;0,03182768;0,53790275;PITX3;paired like homeodomain 3
1558557_at;0,866;0,03184129;1,30659328;C16orf62;chromosome 16 open reading frame 62
221959_at;0,866;0,03184667;1,3837218;FAM110B;family with sequence similarity 110 member B
217452_s_at;0,866;0,03186484;1,69006442;B3GALT2;beta-1,3-galactosyltransferase 2
239777_at;0,866;0,03186666;1,56100711;LINC01588;long intergenic non-protein coding RNA 1588
210445_at;0,866;0,03187097;1,09517262;FABP6;fatty acid binding protein 6
223535_at;0,866;0,03195752;-0,6911066;NUDT12;nudix hydrolase 12
222712_s_at;0,866;0,03197271;-0,89710152;MUC13;mucin 13, cell surface associated
206034_at;0,866;0,03199895;-0,64182079;SERPINB8;serpin family B member 8
1552327_at;0,866;0,03201648;-0,9860759;ARMCX4;armadillo repeat containing, X-linked 4
237540_at;0,866;0,03202469;1,40094229;LINC00644;long intergenic non-protein coding RNA 644
244686_at;0,866;0,03202638;-0,68485826;TCOF1;treacle ribosome biogenesis factor 1
244708_at;0,866;0,03203004;0,87941253;SCN8A;sodium voltage-gated channel alpha subunit 8
204684_at;0,866;0,03207378;0,61494149;NPTX1;neuronal pentraxin 1
237848_at;0,866;0,03208238;1,65680163;LOC100996671;uncharacterized LOC100996671
1557565_a_at;0,866;0,03211333;-0,77149554;ALKBH3-AS1;ALKBH3 antisense RNA 1
239377_at;0,866;0,03213234;-0,95602077;EIF1AD;eukaryotic translation initiation factor 1A domain containing
223223_at;0,866;0,03214053;-0,39203989;ARV1;ARV1 homolog, fatty acid homeostasis modulator
1556004_at;0,866;0,03214803;1,62337132;LOC101928817;uncharacterized LOC101928817
200779_at;0,866;0,03216775;0,51734355;ATF4;activating transcription factor 4
219187_at;0,866;0,03219585;-0,57980339;FKBPL;FK506 binding protein like
202426_s_at;0,866;0,03220523;0,50581257;RXRA;retinoid X receptor alpha
232086_at;0,866;0,03221809;-1,61855991;PIK3C3;phosphatidylinositol 3-kinase catalytic subunit type 3
230311_s_at;0,866;0,03222718;-1,18443929;PRDM6;PR/SET domain 6
235255_at;0,866;0,03225984;-1,22076303;ATP6V0A2;ATPase H+ transporting V0 subunit a2
220521_s_at;0,866;0,03228361;-1,0592741;ATG16L1;autophagy related 16 like 1
238214_at;0,866;0,03233452;-1,19541962;LRRC69;leucine rich repeat containing 69
230971_x_at;0,866;0,03233728;-1,1203391;GLTPD2;glycolipid transfer protein domain containing 2
231303_at;0,866;0,03234691;1,32823931;LINC00158;long intergenic non-protein coding RNA 158
225841_at;0,866;0,03236872;-0,66748392;HENMT1;HEN1 methyltransferase homolog 1
215061_at;0,866;0,03241741;0,75611809;METTL10;methyltransferase like 10
1557502_at;0,866;0,03241943;0,53613522;PCCB;propionyl-CoA carboxylase beta subunit
1554008_at;0,866;0,03243952;1,03109313;OSMR;oncostatin M receptor
205534_at;0,866;0,03245535;-0,74008794;PCDH7;protocadherin 7
222135_at;0,866;0,03252605;1,75768887;ZNF814;zinc finger protein 814
235396_at;0,866;0,03252776;-0,35702157;TANGO2;transport and golgi organization 2 homolog
224223_s_at;0,866;0,03257595;1,26115843;PDE11A;phosphodiesterase 11A
1557685_at;0,866;0,03257779;1,17286566;ASAP1-IT2;ASAP1 intronic transcript 2
1553787_at;0,866;0,03259143;-0,5950714;C11orf45;chromosome 11 open reading frame 45
1563868_a_at;0,866;0,03259772;0,84593961;SPATA31E1;SPATA31 subfamily E member 1
227332_at;0,866;0,03261025;-1,01447957;PXN-AS1;PXN antisense RNA 1
215404_x_at;0,866;0,03263467;-0,61475902;FGFR1;fibroblast growth factor receptor 1
1559923_at;0,866;0,03265524;-1,72527851;GRIK1;glutamate ionotropic receptor kainate type subunit 1
217186_at;0,866;0,03266652;-1,33958949;ZNF259P1;zinc finger protein 259 pseudogene 1
1559494_at;0,866;0,03266843;-1,31243158;SLC35G2;solute carrier family 35 member G2
223311_s_at;0,866;0,032683;0,38879597;MTA3;metastasis associated 1 family member 3
235225_at;0,866;0,03268482;0,72881253;SCN2B;sodium voltage-gated channel beta subunit 2
204439_at;0,866;0,03269174;0,94093229;IFI44L;interferon induced protein 44 like
207485_x_at;0,866;0,03271501;0,8611416;BTN3A1;butyrophilin subfamily 3 member A1
220869_at;0,866;0,03272595;1,0137057;UBA6;ubiquitin like modifier activating enzyme 6
231609_at;0,866;0,03272948;-0,57901195;C10orf82;chromosome 10 open reading frame 82
1558541_at;0,866;0,03273593;1,81531337;LOC101927137///KIAA1456;uncharacterized LOC101927137///KIAA1456
232851_at;0,866;0,03275543;1,35009542;FBXO3;F-box protein 3
214696_at;0,866;0,0327573;-0,90551066;MIR22///MIR22HG;microRNA 22///MIR22 host gene
227864_s_at;0,866;0,03282414;0,29327947;MVB12A;multivesicular body subunit 12A
203620_s_at;0,866;0,03285591;0,53008123;FCHSD2;FCH and double SH3 domains 2
210538_s_at;0,866;0,03285829;1,31094179;BIRC3;baculoviral IAP repeat containing 3
205264_at;0,866;0,03288266;-0,59432907;CD3EAP;CD3e molecule associated protein
1554629_at;0,866;0,03289253;1,08250516;EPHA7;EPH receptor A7
209383_at;0,866;0,0329155;2,28797;DDIT3;DNA damage inducible transcript 3
211131_s_at;0,866;0,03292546;-1,57394992;EDA;ectodysplasin A
221158_at;0,866;0,03292952;-0,40190607;PAXBP1;PAX3 and PAX7 binding protein 1
1560920_s_at;0,866;0,03293387;1,26968664;LOC102725382;uncharacterized LOC102725382
229175_at;0,866;0,03297357;-0,45708244;SMYD4;SET and MYND domain containing 4
220154_at;0,866;0,03303749;0,47232068;DST;dystonin
222270_at;0,866;0,03304087;-0,64496658;PPP4R3B;protein phosphatase 4 regulatory subunit 3B
207054_at;0,866;0,03305493;-1,34010973;IMPG1;interphotoreceptor matrix proteoglycan 1
216473_x_at;0,866;0,03307656;0,85722955;DUX4L24///DBET///LOC100291626///DUX4///LOC100288289///DUX4L2///DUX4L3///DUX4L5///DUX4L6///DUX4L7///LOC652301///DUX4L4///DUX4L8///DUX4L1;double homeobox 4 like 24///D4Z4 binding element transcript (non-protein coding)///double homeobox protein 4-like///double homeobox 4///double homeobox protein 4-like protein 2-like///double homeobox 4 like 2///double homeobox 4 like 3///double homeobox 4 like 5///double homeobox 4 like 6///double homeobox 4 like 7///double homeobox protein 4-like protein 4-like///double homeobox 4 like 4///double homeobox 4 like 8///double homeobox 4 like 1
226576_at;0,866;0,03310772;-0,491086;ARHGAP26;Rho GTPase activating protein 26
201498_at;0,866;0,03311507;-0,68424881;USP7;ubiquitin specific peptidase 7
236138_at;0,866;0,03314205;-1,49848011;LMBRD2;LMBR1 domain containing 2
205020_s_at;0,866;0,03316185;0,86151816;ARL4A;ADP ribosylation factor like GTPase 4A
1553482_at;0,866;0,03316425;1,00901979;C15orf32;chromosome 15 open reading frame 32
243761_at;0,866;0,03317521;-0,67269413;LOC102723899///CLDN12;pituitary tumor-transforming gene 1 protein-interacting protein///claudin 12
222101_s_at;0,866;0,03320693;1,51532829;DCHS1;dachsous cadherin-related 1
235343_at;0,866;0,03324289;-2,04651649;VASH2;vasohibin 2
235741_at;0,866;0,03324291;0,94633073;PPIA;peptidylprolyl isomerase A
